Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
111,297,WAHYU DWI ADININGTYAS,03:43:29,F (FEMALE 38-43),6,Female,15,Indonesia,00:46:10,01:32:48,01:14:14,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45913,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
112,289,HILDA NOVIANTI,03:43:38,D (FEMALE 32-37),3,Female,16,Indonesia,00:48:22,01:33:25,01:12:43,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45905,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
113,223,FAISAL JAFAR,03:45:26,G (MALE 44-49),15,Male,97,Indonesia,00:39:55,01:36:06,03:45:26,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
114,247,THIO HENDERA WARSITA SUTIONO,03:47:51,G (MALE 44-49),16,Male,98,Indonesia,00:45:50,01:22:07,01:28:42,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
115,246,SUWITARAGA SUWITARAGA,03:50:03,G (MALE 44-49),17,Male,99,Indonesia,00:48:00,01:21:39,01:29:23,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
116,145,ARIEF IBADI,03:51:11,C (MALE 32-37),22,Male,100,Indonesia,00:43:20,01:24:43,01:30:56,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45761,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
117,196,ABDUL WAHIB SITUMORANG,03:51:20,E (MALE 38-43),33,Male,101,Indonesia,00:47:21,01:32:19,01:22:17,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
118,169,DAVID SULAIMAN,03:51:28,E (MALE 38-43),34,Male,102,Indonesia,00:45:36,01:29:22,01:26:30,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45785,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
119,275,F JOHAN ADIPUTRA PATTIASINA,03:51:38,J (MALE 50+),12,Male,103,Indonesia,00:52:10,01:23:52,01:23:55,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
120,171,ARYO WICAKSONO,03:52:18,E (MALE 38-43),35,Male,104,Indonesia,00:46:01,01:34:05,01:20:30,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45787,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
121,229,ADI PERMADI,03:52:41,G (MALE 44-49),18,Male,105,Indonesia,00:49:30,01:26:54,01:24:12,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
122,282,VANIA DESIYANTI,03:52:53,B (FEMALE 16-31),4,Female,17,Indonesia,00:42:07,01:35:44,01:24:55,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45898,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
123,263,SAMUEL ANTONI MARIO,03:53:20,J (MALE 50+),13,Male,106,Indonesia,00:52:32,01:36:24,01:12:00,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45879,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
124,258,DWIYONO KUNTODEWO,03:54:24,J (MALE 50+),14,Male,107,Indonesia,00:47:53,01:29:48,01:18:09,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
125,146,RIZAL GINANJAR,03:54:55,C (MALE 32-37),23,Male,108,Indonesia,00:52:17,01:27:56,01:24:30,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45762,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
126,260,SIGIT DARU CAHAYADI,03:55:25,J (MALE 50+),15,Male,109,Indonesia,00:51:45,01:30:24,01:21:56,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45876,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
127,209,FERY SUGIANTO,03:55:27,E (MALE 38-43),36,Male,110,Indonesia,00:47:44,01:30:57,01:22:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45825,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
128,213,HERJUNO CAHYO NUGROHO,03:56:02,E (MALE 38-43),37,Male,111,Indonesia,00:42:29,01:25:29,01:38:14,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
129,272,HANDI SELO HARTANTO,03:56:06,J (MALE 50+),16,Male,112,Indonesia,00:51:21,01:30:39,01:24:36,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
130,119,P JOHANS ARIWIBOWO,03:58:06,C (MALE 32-37),24,Male,113,Indonesia,00:47:25,01:24:13,01:33:12,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45735,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
131,121,XTOREDY XTOREDY,03:59:25,C (MALE 32-37),25,Male,114,Indonesia,00:43:32,01:18:43,01:49:48,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45737,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
132,288,ERLY FITRIANTI,03:59:46,D (FEMALE 32-37),4,Female,18,Indonesia,00:52:00,01:35:17,01:22:41,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
133,193,ADRIAN WINATA,04:00:19,E (MALE 38-43),38,Male,115,Indonesia,00:52:03,01:38:10,01:18:24,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45809,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
134,308,SITI ELISA SANTY,04:00:41,H (FEMALE 44-49),2,Female,19,Indonesia,00:56:00,01:39:35,01:18:29,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45924,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
135,257,ALI NAPIAH,04:00:52,G (MALE 44-49),19,Male,116,Indonesia,00:44:59,01:30:20,01:25:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45873,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
136,182,IMBANG PERDANA SATRYAWAN,04:01:13,E (MALE 38-43),39,Male,117,Indonesia,00:45:37,01:33:48,01:29:42,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45798,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
137,140,RENDY KOESWARA,04:01:54,C (MALE 32-37),26,Male,118,Indonesia,00:40:16,01:31:29,01:36:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45756,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
138,313,INDRA UNO,04:02:02,J (MALE 50+),17,Male,119,Indonesia,00:54:32,01:31:27,01:23:47,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45929,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
139,165,ALISANTA TJIA,04:02:28,E (MALE 38-43),40,Male,120,Indonesia,00:50:39,01:34:00,01:25:07,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
140,236,DANIE POHE,04:02:51,G (MALE 44-49),20,Male,121,Indonesia,00:43:25,01:33:06,01:34:24,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
141,200,RACHMAD ANDIKA,04:03:56,E (MALE 38-43),41,Male,122,Indonesia,00:51:51,01:28:13,01:34:01,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45816,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
142,251,FAJAR HARIYANTO,04:04:11,G (MALE 44-49),21,Male,123,Indonesia,00:45:11,01:34:29,01:30:29,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45867,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
143,244,MOELJOTO SOETIKNO,04:04:37,G (MALE 44-49),22,Male,124,Indonesia,00:42:24,01:35:26,01:33:39,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45860,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
144,299,WIDI KASIH,04:06:27,F (FEMALE 38-43),7,Female,20,Indonesia,00:45:47,01:32:05,01:30:14,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
145,203,JONNY KARLI,04:06:34,E (MALE 38-43),42,Male,125,Indonesia,00:49:50,01:36:02,01:31:20,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45819,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
146,232,YIMMY KURNIAWAN,04:08:20,G (MALE 44-49),23,Male,126,Indonesia,00:48:29,01:28:39,01:35:59,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45848,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
147,143,DIMAS HANDRIANTO WICAKSONO,04:09:14,C (MALE 32-37),27,Male,127,Indonesia,00:43:15,01:30:34,01:44:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45759,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
148,233,OKI NARTADI,04:09:22,G (MALE 44-49),24,Male,128,Indonesia,00:48:38,01:40:32,01:28:21,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
149,224,VENTUS SITANGGANG,04:10:18,G (MALE 44-49),25,Male,129,Indonesia,00:52:05,01:32:07,01:34:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45840,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
150,220,YUDISTHIRA A ZAIN,04:14:24,G (MALE 44-49),26,Male,130,Indonesia,00:40:26,01:35:55,01:42:55,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45836,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
