Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
121,585,RICKY KHRISNA UTAMA,02:24:34,Q (MALE 38-43),26,Male,103,Indonesia,00:25:29,01:03:48,00:40:25,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46026,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
122,596,DONI FIRDAUS,02:25:39,S (MALE 44-49),23,Male,104,Indonesia,00:28:23,01:07:34,00:38:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46037,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
123,686,SYAFAAT MUHAMMAD,02:26:03,N (MALE 32-37),17,Male,105,Indonesia,00:22:41,01:10:49,00:42:09,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
124,704,ARGAKUSUMA NATADISASTRA,02:26:38,L (MALE 16-31),23,Male,106,Indonesia,00:27:59,01:13:09,00:35:59,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46145,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
125,550,WELLY SETIONO,02:26:45,Q (MALE 38-43),27,Male,107,Indonesia,00:28:18,01:07:30,00:43:29,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
126,610,AVIANTO MUHTADI,02:27:02,S (MALE 44-49),24,Male,108,Indonesia,00:23:18,01:02:11,00:48:39,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
127,705,JULIA NURDIN,02:27:11,R (FEMALE 38-43),4,Female,19,Indonesia,00:25:59,01:09:28,00:36:00,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
128,678,HARI SUTJI MURWANI,02:27:27,T (FEMALE 44-49),6,Female,20,Indonesia,00:35:26,01:07:58,00:36:18,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46119,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
129,608,HERMANTO AMIR,02:27:54,S (MALE 44-49),25,Male,109,Indonesia,00:20:27,01:09:03,00:47:26,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46049,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
130,536,STEPHANUS MELVIN,02:28:36,N (MALE 32-37),18,Male,110,Indonesia,00:24:13,01:05:50,00:44:15,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45977,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
